index,add,coord,id,side,state,cnty,key1,block
1663,"2424 JEROME AVE, BRONX, NY, 10468","-73.901764,40.861893",80298662,R,36,5,23900,1001
1664,"261 E 163RD ST, BRONX, NY, 10451","-73.91743,40.827225",80300463,L,36,5,17300,2001
1665,"1070 CASTLE HILL AVE, BRONX, NY, 10472","-73.85041,40.829273",80306031,R,36,5,7800,1006
1666,"360 W 230TH ST, BRONX, NY, 10463","-73.9101,40.87987",640815446,L,36,5,29302,1000
1668,"3352 OLINVILLE AVE, BRONX, NY, 10467","-73.86816,40.874325",80303274,R,36,5,37400,2004
1669,"1537 WASHINGTON AVE, BRONX, NY, 10457","-73.902985,40.83829",80301268,L,36,5,16900,1001
1670,"165 BROWN PL, BRONX, NY, 10454","-73.92209,40.805122",80302754,L,36,5,1900,1010
1671,"1825 PROSPECT AVE, BRONX, NY, 10457","-73.891235,40.841984",80301722,L,36,5,36902,2000
1672,"2502 LORILLARD PL, BRONX, NY, 10458","-73.88754,40.85832",80299055,R,36,5,38700,1003
1673,"279 E 196TH ST, BRONX, NY, 10458","-73.89075,40.866837",80298881,L,36,5,40501,3002
1674,"1794 E 172ND ST, BRONX, NY, 10472","-73.86681,40.83291",80304691,R,36,5,7600,4005
1675,"1290 SPOFFORD AVE, BRONX, NY, 10474","-73.886894,40.814438",80302652,R,36,5,9300,5001
1676,"383 E 139TH ST, BRONX, NY, 10454","-73.92288,40.80999",80300385,L,36,5,3900,2000
1678,"695 E 182ND ST, BRONX, NY, 10457","-73.88689,40.85058",80301624,L,36,5,39100,1003
1679,"360 E 168TH ST, BRONX, NY, 10456","-73.910576,40.83259",80313606,R,36,5,17701,3001
1680,"2703 WEBSTER AVE, BRONX, NY, 10458","-73.88798,40.86439",80299015,L,36,5,40502,4001
1681,"450 ST PAULS PL, BRONX, NY, 10456","-73.90475,40.836338",80301279,R,36,5,14702,2002
1682,"341 E 207TH ST, BRONX, NY, 10467","-73.87523,40.875156",80311182,L,36,5,42902,1002
1683,"2111 CROTONA AVE, BRONX, NY, 10457","-73.88847,40.84857",80301531,L,36,5,37300,2003
1684,"459 E 176TH ST, BRONX, NY, 10457","-73.899155,40.846123",80301158,L,36,5,39500,4003
1685,"2185 BATHGATE AVE, BRONX, NY, 10457","-73.89349,40.8528",80301438,L,36,5,39500,1005
1687,"1550 CROTONA PARK E, BRONX, NY, 10460","-73.89295,40.836567",80301748,R,36,5,15300,1000
1688,"660 FOX ST, BRONX, NY, 10455","-73.90058,40.814045",80302255,R,36,5,8300,4000
1689,"1260 FRANKLIN AVE, BRONX, NY, 10456","-73.90223,40.831406",80301959,R,36,5,14900,3003
1691,"677 E 141ST ST, BRONX, NY, 10454","-73.913025,40.807457",80300823,L,36,5,3300,2000
1692,"1001 JENNINGS ST, BRONX, NY, 10460","-73.88716,40.83118",80302448,L,36,5,15700,3007
1693,"2024 MOHEGAN AVE, BRONX, NY, 10460","-73.8848,40.843937",80301813,R,36,5,36300,4004
1694,"4011 MONTICELLO AVE, BRONX, NY, 10466","-73.83841,40.89158",80297793,L,36,5,42600,4002
1695,"560 THIERIOT AVE, BRONX, NY, 10473","-73.860954,40.81689",80305137,R,36,5,1600,2002
1696,"1691 WEEKS AVE, BRONX, NY, 10457","-73.907616,40.84426",80299940,L,36,5,22902,1002
1697,"3040 ROBERTS AVE, BRONX, NY, 10461","-73.829475,40.845924",80306748,R,36,5,26602,1003
1698,"2951 DEWEY AVE, BRONX, NY, 10465","-73.817986,40.822712",80307257,L,36,5,15800,1005
1699,"1020 ANDERSON AVE, BRONX, NY, 10452","-73.926834,40.832726",630496129,R,36,5,18900,2001
1700,"984 FAILE ST, BRONX, NY, 10459","-73.88944,40.82284",80302419,R,36,5,11900,2001
1701,"900 ADEE AVE, BRONX, NY, 10469","-73.86135,40.8696",80303511,R,36,5,34200,2002
1702,"3177 WEBSTER AVE, BRONX, NY, 10467","-73.875496,40.87243",80299117,L,36,5,42500,5000
1703,"1400 NEEDHAM AVE, BRONX, NY, 10469","-73.851265,40.87853",80297965,R,36,5,38600,4005
1705,"149 E MOSHOLU PKWY N, BRONX, NY, 10467","-73.88149,40.87567",80310334,L,36,5,41900,2000
1706,"149 E MOSHOLU PKWY N, BRONX, NY, 10467","-73.88149,40.87567",80310334,L,36,5,41900,2000
1707,"5550 RIVERDALE AVE, BRONX, NY, 10471","-73.90523,40.903557",80313114,R,36,5,33700,3008
1708,"950 RHINELANDER AVE, BRONX, NY, 10462","-73.85936,40.84935",80304573,R,36,5,24400,1000
1709,"2400 MARION AVE, BRONX, NY, 10458","-73.894806,40.85928",80298783,R,36,5,38302,3000
1710,"2756 RESERVOIR AVE, BRONX, NY, 10468","-73.89808,40.870544",80298578,R,36,5,40900,1006
1711,"1935 BUSSING AVE, BRONX, NY, 10466","-73.84606,40.895077",80297684,L,36,5,42800,1002
1712,"1340 SHERIDAN AVE, BRONX, NY, 10456","-73.91346,40.837425",640810064,R,36,5,17902,1001
1713,"980 MACE AVE, BRONX, NY, 10469","-73.85914,40.863052",80303581,R,36,5,32400,1001
1715,"2200 AQUEDUCT AVE, BRONX, NY, 10453","-73.90785,40.85824",80298532,R,36,5,25100,5001
1716,"2200 AQUEDUCT AVE, BRONX, NY, 10453","-73.90785,40.85824",80298532,R,36,5,25100,5001
1718,"1535 STORY AVE, BRONX, NY, 10473","-73.87722,40.82173",80303144,L,36,5,2800,1008
1719,"3530 KINGS COLLEGE PL, BRONX, NY, 10467","-73.87574,40.880474",80297154,R,36,5,43100,2000
1720,"3961 HILLMAN AVE, BRONX, NY, 10463","-73.89105,40.88312",80296528,L,36,5,28100,1000
1721,"2385 OLINVILLE AVE, BRONX, NY, 10467","-73.868515,40.86096",80303452,L,36,5,33201,3001
1722,"2385 OLINVILLE AVE, BRONX, NY, 10467","-73.868515,40.86096",80303452,L,36,5,33201,3001
1723,"1375 MACE AVE, BRONX, NY, 10469","-73.846794,40.86284",80303885,L,36,5,31400,1002
1724,"1619 BOSTON RD, BRONX, NY, 10460","-73.89046,40.83591",80301773,L,36,5,15500,2003
1725,"800 TAYLOR AVE, BRONX, NY, 10473","-73.863014,40.82156",80304982,R,36,5,4200,4001
1726,"2750 LAFAYETTE AVE, BRONX, NY, 10465","-73.829575,40.82756",80307115,R,36,5,15200,1002
1728,"4125 CARPENTER AVE, BRONX, NY, 10466","-73.86169,40.891754",80297057,L,36,5,42000,1002
1729,"725 BRADY AVE, BRONX, NY, 10462","-73.866684,40.852398",80304363,L,36,5,22404,2001
1730,"1514 OLMSTEAD AVE, BRONX, NY, 10462","-73.85519,40.836334",80305466,R,36,5,21002,3000
1731,"1695 SEWARD AVE, BRONX, NY, 10473","-73.86833,40.81847",80304916,L,36,5,2000,3001
1732,"1166 NEILL AVE, BRONX, NY, 10461","-73.85322,40.854733",80305225,R,36,5,28800,1005
1733,"1771 POPHAM AVE, BRONX, NY, 10453","-73.91879,40.851234",80299519,L,36,5,20502,2000
1734,"580 CROTONA PARK S, BRONX, NY, 10456","-73.90001,40.835125",80301308,R,36,5,14900,1001
1735,"3740 BAYCHESTER AVE, BRONX, NY, 10466","-73.840744,40.885445",80297814,R,36,5,48400,3001
1736,"1925 SCHIEFFELIN AVE, BRONX, NY, 10466","-73.84423,40.884262",80297739,L,36,5,45800,4000
1738,"1155 CROMWELL AVE, BRONX, NY, 10452","-73.92293,40.83503",80299477,L,36,5,6300,1000
1739,"1865 MORRIS AVE, BRONX, NY, 10453","-73.90842,40.848534",80299738,L,36,5,23301,4001
1740,"577 E 179TH ST, BRONX, NY, 10457","-73.893135,40.848362",80301489,L,36,5,37504,2003
1741,"1075 PUGSLEY AVE, BRONX, NY, 10472","-73.85656,40.828506",80305031,L,36,5,4001,1002
1742,"2750 THROOP AVE, BRONX, NY, 10469","-73.85099,40.866005",80303733,R,36,5,34800,4000
1743,"2750 THROOP AVE, BRONX, NY, 10469","-73.85099,40.866005",80303733,R,36,5,34800,4000
1744,"1025 MORRISON AVE, BRONX, NY, 10472","-73.87347,40.82459",80304829,L,36,5,4800,2003
1745,"1919 PROSPECT AVE, BRONX, NY, 10457","-73.88988,40.8434",80301718,L,36,5,36901,1001
1747,"175 W 166TH ST, BRONX, NY, 10452","-73.92834,40.835785",80299357,R,36,5,19900,4002
1748,"1560 PURDY ST, BRONX, NY, 10462","-73.853584,40.838203",80305407,R,36,5,22200,1001
1749,"580 CROTONA PARK S, BRONX, NY, 10456","-73.90001,40.835125",80301308,R,36,5,14900,1001
1750,"2055 MAPES AVE, BRONX, NY, 10460","-73.8863,40.845707",80301644,L,36,5,37100,2000
1751,"750 PROSPECT AVE, BRONX, NY, 10455","-73.90247,40.817608",80302182,R,36,5,8500,3001
1752,"885 BOLTON AVE, BRONX, NY, 10473","-73.85969,40.823635",80305072,L,36,5,4200,5002
1753,"1245 WASHINGTON AVE, BRONX, NY, 10456","-73.90655,40.83193",80301288,L,36,5,14500,3001
1754,"1701 FULTON AVE, BRONX, NY, 10457","-73.89743,40.842186",642559047,L,36,5,16500,1013
1755,"1330 BRISTOW ST, BRONX, NY, 10459","-73.89482,40.831486",80301401,R,36,5,15300,3000
1757,"2060 LAFAYETTE AVE, BRONX, NY, 10473","-73.85332,40.822674",80306062,R,36,5,7400,2000
1758,"916 EAGLE AVE, BRONX, NY, 10456","-73.90822,40.82264",80300697,R,36,5,18500,5003
1759,"660 W 237TH ST, BRONX, NY, 10463","-73.913994,40.888382",80295902,L,36,5,30900,4001
1762,"2545 GUNTHER AVE, BRONX, NY, 10469","-73.83607,40.863754",80304100,L,36,5,31000,2001
1764,"968 CAULDWELL AVE, BRONX, NY, 10456","-73.90604,40.82529",80301989,R,36,5,18500,5001
1766,"920 E 167TH ST, BRONX, NY, 10459","-73.894554,40.826317",80302333,R,36,5,12701,2002
1767,"250 E 156TH ST, BRONX, NY, 10451","-73.922325,40.82338",609079313,R,36,5,6100,3000
1768,"1007 EVERGREEN AVE, BRONX, NY, 10472","-73.880005,40.82392",80303093,L,36,5,5200,1005
1769,"650 BAYCHESTER AVE, BRONX, NY, 10475","-73.833725,40.87249",609887338,R,36,5,46201,8005
1770,"333 E 135TH ST, BRONX, NY, 10454","-73.9262,40.808025",638861739,L,36,5,2300,3001
1772,"757 CAULDWELL AVE, BRONX, NY, 10456","-73.90857,40.81921",80300714,L,36,5,7500,2004
1774,"2315 WASHINGTON AVE, BRONX, NY, 10458","-73.89283,40.855602",80301411,L,36,5,38500,2002
1775,"4140 HUTCHINSON RIVER PKWY E, BRONX, NY, 10475","-73.82478,40.864166",609509340,R,36,5,30200,6001
1776,"628 TINTON AVE, BRONX, NY, 10455","-73.90549,40.81501",80302168,R,36,5,7900,4000
1778,"2075 WEBSTER AVE, BRONX, NY, 10457","-73.898506,40.851704",612223639,L,36,5,37900,3000
1779,"625 BOLTON AVE, BRONX, NY, 10473","-73.858345,40.817955",80313359,L,36,5,1600,4007
1781,"3050 WEBSTER AVE, BRONX, NY, 10467","-73.87872,40.87009",80299132,R,36,5,42500,3005
1782,"3500 EDSON AVE, BRONX, NY, 10466","-73.83971,40.881046",80298050,R,36,5,46000,1004
1783,"1598 TOWNSEND AVE, BRONX, NY, 10452","-73.91369,40.844204",80299634,R,36,5,22702,1004
1785,"200 CITY ISLAND AVE, BRONX, NY, 10464","-73.78513,40.843636",80307901,R,36,5,51600,3012
1786,"750 BAYCHESTER AVE, BRONX, NY, 10475","-73.83393,40.873775",609887338,R,36,5,46201,8005
1787,"1260 FRANKLIN AVE, BRONX, NY, 10456","-73.90223,40.831406",80301959,R,36,5,14900,3003
1788,"850 BAYCHESTER AVE, BRONX, NY, 10475","-73.83396,40.87507",609887338,R,36,5,46201,8005
1789,"468 E 140TH ST, BRONX, NY, 10454","-73.919846,40.809513",80300410,R,36,5,3900,5000
1790,"700 BAYCHESTER AVE, BRONX, NY, 10475","-73.83385,40.87313",609887338,R,36,5,46201,8005
1791,"800 BAYCHESTER AVE, BRONX, NY, 10475","-73.83397,40.874424",609887338,R,36,5,46201,8005
1792,"601 STICKBALL BLVD, BRONX, NY, 10473","-73.85676,40.82019",80305089,L,36,5,1600,4001
1793,"601 STICKBALL BLVD, BRONX, NY, 10473","-73.85676,40.82019",80305089,L,36,5,1600,4001
1795,"1001 INTERVALE AVE, BRONX, NY, 10459","-73.89687,40.82315",80311532,L,36,5,12901,1005
1796,"750 JENNINGS ST, BRONX, NY, 10459","-73.897514,40.83188",80302069,R,36,5,15100,2002
1797,"770 GROTE ST, BRONX, NY, 10460","-73.88362,40.850525",80301653,R,36,5,39300,6002
1798,"770 GROTE ST, BRONX, NY, 10460","-73.88362,40.850525",80301653,R,36,5,39300,6002
1800,"1550 CROTONA PARK E, BRONX, NY, 10460","-73.89295,40.836567",80301748,R,36,5,15300,1000
1803,"2365 WATERBURY AVE, BRONX, NY, 10462","-73.846565,40.83479",80305649,L,36,5,9600,2027
1804,"1250 WARD AVE, BRONX, NY, 10472","-73.87761,40.83009",80303087,R,36,5,5400,1000
1805,"1250 WARD AVE, BRONX, NY, 10472","-73.87761,40.83009",80303087,R,36,5,5400,1000
1808,"1449 SHAKESPEARE AVE, BRONX, NY, 10452","-73.92049,40.84304",80299430,L,36,5,21302,3000
1811,"900 TINTON AVE, BRONX, NY, 10456","-73.90354,40.82171",80302018,R,36,5,13300,2001
1813,"1780 DR MARTIN LUTHER KING JR BLVD, BRONX, NY, 10453","-73.916664,40.849613",80310478,R,36,5,21502,4000
1814,"2475 SOUTHERN BLVD, BRONX, NY, 10458","-73.881,40.855816",80312821,L,36,5,39300,1001
1815,"2280 AQUEDUCT AVE, BRONX, NY, 10468","-73.90646,40.85973",642560363,R,36,5,25300,2002
1816,"3030 GODWIN TER, BRONX, NY, 10463","-73.906624,40.878235",80296564,R,36,5,28900,1002
1817,"455 SOUTHERN BLVD, BRONX, NY, 10455","-73.90711,40.810062",80302207,L,36,5,3100,1002
1818,"313 E 183RD ST, BRONX, NY, 10458","-73.89783,40.856697",642559603,L,36,5,38301,2000
1819,"1919 PROSPECT AVE, BRONX, NY, 10457","-73.88988,40.8434",80301718,L,36,5,36901,1001
1820,"1180 TINTON AVE, BRONX, NY, 10456","-73.900665,40.828568",642559055,R,36,5,13500,3001
1821,"99 TERRACE VIEW AVE, BRONX, NY, 10463","-73.91255,40.87685",59661897,R,36,61,30900,4000
1822,"1970 W FARMS RD, BRONX, NY, 10460","-73.88045,40.839336",80302968,R,36,5,6000,1005
1823,"3630 3RD AVE, BRONX, NY, 10456","-73.90452,40.833477",80301290,R,36,5,14701,2000
1825,"977 FOX ST, BRONX, NY, 10459","-73.8939,40.822517",642558974,L,36,5,15900,2000
1826,"1220 GERARD AVE, BRONX, NY, 10452","-73.920006,40.835888",80299848,R,36,5,19700,2000
1827,"3630 3RD AVE, BRONX, NY, 10456","-73.90452,40.833477",80301290,R,36,5,14701,2000
1829,"360 E 145TH ST, BRONX, NY, 10454","-73.92082,40.814003",80300369,R,36,5,4300,2008
1831,"360 E 145TH ST, BRONX, NY, 10454","-73.92082,40.814003",80300369,R,36,5,4300,2008
1832,"345 BROOK AVE, BRONX, NY, 10454","-73.91778,40.81005",80300787,L,36,5,4100,2002
1833,"2225 WEBSTER AVE, BRONX, NY, 10457","-73.896225,40.855267",80301112,L,36,5,38302,2001
1834,"1950 SEDGWICK AVE, BRONX, NY, 10453","-73.91652,40.855755",80298471,R,36,5,24900,1000
1835,"240 E 172ND ST, BRONX, NY, 10457","-73.91092,40.840427",80299920,R,36,5,22500,4000
1836,"400 E FORDHAM RD, BRONX, NY, 10458","-73.89141,40.861607",80298935,R,36,5,38302,1000
1839,"4143 3RD AVE, BRONX, NY, 10457","-73.897026,40.844994",638793806,L,36,5,39500,4008
1840,"1700 MACOMBS RD, BRONX, NY, 10453","-73.916115,40.84909",80311187,R,36,5,21502,1001
1841,"296 E 140TH ST, BRONX, NY, 10454","-73.92459,40.81152",80300381,R,36,5,3900,3001
1843,"1871 WALTON AVE, BRONX, NY, 10453","-73.90949,40.848976",80299728,L,36,5,23301,3001
1844,"120 W 231ST ST, BRONX, NY, 10463","-73.9028,40.878166",641639191,L,36,5,27700,2003
1846,"1595 BATHGATE AVE, BRONX, NY, 10457","-73.90102,40.839767",80301274,L,36,5,16700,2005
1847,"1551 E 172ND ST, BRONX, NY, 10472","-73.87932,40.831207",80303084,L,36,5,5600,2000
1848,"500 E FORDHAM RD, BRONX, NY, 10458","-73.888824,40.860268",638875937,R,36,5,38700,1001
1849,"120 W 231ST ST, BRONX, NY, 10463","-73.9028,40.878166",641639191,L,36,5,27700,2003
1851,"2641 GRAND CONCOURSE, BRONX, NY, 10468","-73.89489,40.865726",640811189,L,36,5,40100,2003
1853,"750 BAYCHESTER AVE, BRONX, NY, 10475","-73.83393,40.873775",609887338,R,36,5,46201,8005
1854,"1363 FULTON AVE, BRONX, NY, 10456","-73.90247,40.83369",80301311,L,36,5,14701,2000
1855,"1363 FULTON AVE, BRONX, NY, 10456","-73.90247,40.83369",80301311,L,36,5,14701,2000
1856,"1619 BOSTON RD, BRONX, NY, 10460","-73.89046,40.83591",80301773,L,36,5,15500,2003
1857,"1595 BATHGATE AVE, BRONX, NY, 10457","-73.90102,40.839767",80301274,L,36,5,16700,2005
1858,"800 E GUN HILL RD, BRONX, NY, 10467","-73.86201,40.875965",642558965,R,36,5,37200,1000
1859,"2452 WASHINGTON AVE, BRONX, NY, 10458","-73.89017,40.858902",80298982,R,36,5,38700,1005
1860,"1960 BENEDICT AVE, BRONX, NY, 10462","-73.85912,40.83418",80304801,R,36,5,22200,2001
1861,"403 CONCORD AVE, BRONX, NY, 10454","-73.90948,40.80939",80300919,L,36,5,3500,1008
1864,"455 SOUTHERN BLVD, BRONX, NY, 10455","-73.90711,40.810062",80302207,L,36,5,3100,1002
1865,"1363 FULTON AVE, BRONX, NY, 10456","-73.90247,40.83369",80301311,L,36,5,14701,2000
1866,"1363 FULTON AVE, BRONX, NY, 10456","-73.90247,40.83369",80301311,L,36,5,14701,2000
1868,"1595 BATHGATE AVE, BRONX, NY, 10457","-73.90102,40.839767",80301274,L,36,5,16700,2005
1869,"2474 CROTONA AVE, BRONX, NY, 10458","-73.882835,40.85547",650119925,R,36,5,39300,1001
1870,"800 E GUN HILL RD, BRONX, NY, 10467","-73.86201,40.875965",642558965,R,36,5,37200,1000
1871,"800 HOME ST, BRONX, NY, 10456","-73.90085,40.827904",80301984,R,36,5,13100,1002
1872,"2780 RESERVOIR AVE, BRONX, NY, 10468","-73.897964,40.870667",80298578,R,36,5,40900,1006
1873,"928 SIMPSON ST, BRONX, NY, 10459","-73.89315,40.820637",80302397,R,36,5,8900,1001
1874,"921 E 228TH ST, BRONX, NY, 10466","-73.85281,40.887867",80297630,L,36,5,40400,3000
1875,"1716 SOUTHERN BLVD, BRONX, NY, 10460","-73.888016,40.83697",80314428,R,36,5,16100,4001
1877,"2111 CROTONA AVE, BRONX, NY, 10457","-73.88847,40.84857",80301531,L,36,5,37300,2003
1879,"800 E GUN HILL RD, BRONX, NY, 10467","-73.86201,40.875965",642558965,R,36,5,37200,1000
1881,"519 SAINT ANNS AVE, BRONX, NY, 10455","-73.91325,40.813766",80300834,L,36,5,4300,1000
1883,"2100 WALTON AVE, BRONX, NY, 10453","-73.90557,40.854435",80300953,R,36,5,24100,3000
1884,"3202 STEUBEN AVE, BRONX, NY, 10467","-73.8818,40.87711",80296714,R,36,5,41900,7001
1885,"3202 STEUBEN AVE, BRONX, NY, 10467","-73.8818,40.87711",80296714,R,36,5,41900,7001
1886,"456 WHITE PLAINS RD, BRONX, NY, 10473","-73.85656,40.814735",80305177,R,36,5,400,2003
1887,"99 TERRACE VIEW AVE, BRONX, NY, 10463","-73.91255,40.87685",59661897,R,36,61,30900,4000
1888,"1001 JENNINGS ST, BRONX, NY, 10460","-73.88716,40.83118",80302448,L,36,5,15700,3007
1889,"3710 BARNES AVE, BRONX, NY, 10467","-73.860855,40.88097",80297307,R,36,5,39000,1002
1890,"925 ASTOR AVE, BRONX, NY, 10469","-73.86105,40.85966",80303579,L,36,5,32400,1002
1892,"800 E GUN HILL RD, BRONX, NY, 10467","-73.86201,40.875965",642558965,R,36,5,37200,1000
1893,"2195 ANDREWS AVE N, BRONX, NY, 10453","-73.9088,40.859844",80298520,L,36,5,25500,2001
1894,"3000 E TREMONT AVE, BRONX, NY, 10461","-73.83728,40.839996",640823388,R,36,5,19400,1006
1895,"1425 WALTON AVE, BRONX, NY, 10452","-73.915565,40.840096",80299827,L,36,5,22300,2001
1897,"778 FOREST AVE, BRONX, NY, 10456","-73.90581,40.819168",80302007,R,36,5,7700,1010
1898,"1110 BOSTON RD, BRONX, NY, 10456","-73.90473,40.827427",80301951,R,36,5,13500,1002
1899,"778 FOREST AVE, BRONX, NY, 10456","-73.90581,40.819168",80302007,R,36,5,7700,1010
1900,"925 ASTOR AVE, BRONX, NY, 10469","-73.86105,40.85966",80303579,L,36,5,32400,1002
1901,"2050 PROSPECT AVE, BRONX, NY, 10457","-73.88768,40.84592",80301638,R,36,5,37100,2000
1902,"890 CAULDWELL AVE, BRONX, NY, 10456","-73.90698,40.82299",80300698,R,36,5,18500,5002
1903,"681 KELLY ST, BRONX, NY, 10455","-73.90204,40.815456",80302200,L,36,5,8300,1001
1904,"1700 MACOMBS RD, BRONX, NY, 10453","-73.916115,40.84909",80311187,R,36,5,21502,1001
1905,"2750 LAFAYETTE AVE, BRONX, NY, 10465","-73.829575,40.82756",80307115,R,36,5,15200,1002
1907,"40 W TREMONT AVE, BRONX, NY, 10453","-73.91114,40.85186",80299648,L,36,5,21700,3001
1908,"124 EAMES PL, BRONX, NY, 10468","-73.90144,40.869286",80298597,L,36,5,26701,1002
1909,"3617 BAINBRIDGE AVE, BRONX, NY, 10467","-73.87767,40.88511",80296830,L,36,5,43100,4000
1910,"164 BRUCKNER BLVD, BRONX, NY, 10454","-73.91477,40.80304",80302828,R,36,5,1900,3023
1911,"260 W KINGSBRIDGE RD, BRONX, NY, 10463","-73.904495,40.870583",80298548,L,36,5,26900,3000
1912,"1425 WALTON AVE, BRONX, NY, 10452","-73.915565,40.840096",80299827,L,36,5,22300,2001
1913,"1980 LAFAYETTE AVE, BRONX, NY, 10473","-73.85703,40.82217",80306056,R,36,5,1600,4000
1914,"1600 WEBSTER AVE, BRONX, NY, 10457","-73.904724,40.840935",80301217,R,36,5,16700,2007
1915,"1550 VYSE AVE, BRONX, NY, 10460","-73.88754,40.83411",80301899,R,36,5,15700,1006
1916,"2865 CLAFLIN AVE, BRONX, NY, 10468","-73.89971,40.873257",80298568,L,36,5,26702,1002
1917,"2055 MAPES AVE, BRONX, NY, 10460","-73.8863,40.845707",80301644,L,36,5,37100,2000
1918,"1919 PROSPECT AVE, BRONX, NY, 10457","-73.88988,40.8434",80301718,L,36,5,36901,1001
1919,"560 E 179TH ST, BRONX, NY, 10457","-73.893394,40.848476",80301488,R,36,5,37504,3000
1920,"3000 E TREMONT AVE, BRONX, NY, 10461","-73.83728,40.839996",640823388,R,36,5,19400,1006
1923,"270 E 167TH ST, BRONX, NY, 10456","-73.914055,40.833202",80299896,R,36,5,17500,3000
1924,"250 E 164TH ST, BRONX, NY, 10456","-73.91773,40.828724",80300461,R,36,5,18302,2000
1926,"2441 WALLACE AVE, BRONX, NY, 10467","-73.86458,40.862083",80303485,L,36,5,33000,4000
1927,"1501 JEROME AVE, BRONX, NY, 10452","-73.91613,40.84242",80299810,L,36,5,20900,1004
1928,"1000 TELLER AVE, BRONX, NY, 10456","-73.91469,40.827625",80300495,R,36,5,17300,1000
1929,"240 E 172ND ST, BRONX, NY, 10457","-73.91092,40.840427",80299920,R,36,5,22500,4000
1930,"40 W TREMONT AVE, BRONX, NY, 10453","-73.91114,40.85186",80299648,L,36,5,21700,3001
1933,"345 BROOK AVE, BRONX, NY, 10454","-73.91778,40.81005",80300787,L,36,5,4100,2002
1936,"1025 MORRISON AVE, BRONX, NY, 10472","-73.87347,40.82459",80304829,L,36,5,4800,2003
1937,"1600 WEBSTER AVE, BRONX, NY, 10457","-73.904724,40.840935",80301217,R,36,5,16700,2007
1938,"25 W 195TH ST, BRONX, NY, 10468","-73.89778,40.869137",80298683,R,36,5,40900,1006
1939,"977 FOX ST, BRONX, NY, 10459","-73.8939,40.822517",642558974,L,36,5,15900,2000
1940,"2780 RESERVOIR AVE, BRONX, NY, 10468","-73.897964,40.870667",80298578,R,36,5,40900,1006
1941,"345 BROOK AVE, BRONX, NY, 10454","-73.91778,40.81005",80300787,L,36,5,4100,2002
1942,"3961 HILLMAN AVE, BRONX, NY, 10463","-73.89105,40.88312",80296528,L,36,5,28100,1000
1943,"730 BRYANT AVE, BRONX, NY, 10474","-73.88576,40.815414",80302643,R,36,5,11700,1002
1944,"977 FOX ST, BRONX, NY, 10459","-73.8939,40.822517",642558974,L,36,5,15900,2000
1945,"3030 RIVERDALE AVE, BRONX, NY, 10463","-73.90995,40.88094",80308104,R,36,5,28900,3005
1946,"3000 E TREMONT AVE, BRONX, NY, 10461","-73.83728,40.839996",640823388,R,36,5,19400,1006
1947,"3000 E TREMONT AVE, BRONX, NY, 10461","-73.83728,40.839996",640823388,R,36,5,19400,1006
1948,"240 E 172ND ST, BRONX, NY, 10457","-73.91092,40.840427",80299920,R,36,5,22500,4000
1949,"100 W MOSHOLU PKWY S, BRONX, NY, 10468","-73.88603,40.88064",80296662,L,36,5,40900,1001
1950,"1000 E TREMONT AVE, BRONX, NY, 10460","-73.88143,40.840614",80301882,R,36,5,35900,1006
1951,"100 W MOSHOLU PKWY S, BRONX, NY, 10468","-73.88603,40.88064",80296662,L,36,5,40900,1001
1952,"3750 BAYCHESTER AVE, BRONX, NY, 10466","-73.84081,40.88559",80297814,R,36,5,48400,3001
1953,"800 LYDIG AVE, BRONX, NY, 10462","-73.8638,40.85442",80304374,R,36,5,22800,1001
1954,"750 CONCOURSE VILLAGE W, BRONX, NY, 10451","-73.923065,40.823627",609079365,R,36,5,6100,2001
1955,"2880 KINGSBRIDGE TER, BRONX, NY, 10463","-73.902504,40.874664",80310362,R,36,5,27300,2002
1956,"200 W 167TH ST, BRONX, NY, 10452","-73.928185,40.838852",80299323,L,36,5,19300,3000
1957,"1535 STORY AVE, BRONX, NY, 10473","-73.87722,40.82173",80303144,L,36,5,2800,1008
1958,"120 E 184TH ST, BRONX, NY, 10468","-73.89998,40.85969",80298673,R,36,5,23703,3000
1959,"333 E 135TH ST, BRONX, NY, 10454","-73.9262,40.808025",638861739,L,36,5,2300,3001
1960,"1700 MACOMBS RD, BRONX, NY, 10453","-73.916115,40.84909",80311187,R,36,5,21502,1001
1962,"456 WHITE PLAINS RD, BRONX, NY, 10473","-73.85656,40.814735",80305177,R,36,5,400,2003
1963,"2975 TIBBETT AVE, BRONX, NY, 10463","-73.9108,40.878677",59665246,L,36,61,30900,4000
1964,"468 E 140TH ST, BRONX, NY, 10454","-73.919846,40.809513",80300410,R,36,5,3900,5000
1965,"3710 BARNES AVE, BRONX, NY, 10467","-73.860855,40.88097",80297307,R,36,5,39000,1002
1966,"650 HOLLYWOOD AVE, BRONX, NY, 10465","-73.81842,40.826527",80307211,R,36,5,15800,1000
1968,"500 E FORDHAM RD, BRONX, NY, 10458","-73.888824,40.860268",638875937,R,36,5,38700,1001
1969,"456 WHITE PLAINS RD, BRONX, NY, 10473","-73.85656,40.814735",80305177,R,36,5,400,2003
1970,"1980 LAFAYETTE AVE, BRONX, NY, 10473","-73.85703,40.82217",80306056,R,36,5,1600,4000
1971,"1980 LAFAYETTE AVE, BRONX, NY, 10473","-73.85703,40.82217",80306056,R,36,5,1600,4000
1972,"1640 BRONXDALE AVE, BRONX, NY, 10462","-73.857765,40.84416",80311743,R,36,5,24400,2004
