_id,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met
90313,36061012700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,141,0.038809936,0.020384463,-0.062066209,-0.000763102,High,Moderate,Low,Moderate,73,50,33,44,High,Low,Moderate,Moderate,68,25,43,48,Moderate,Low,Moderate,Moderate,59,25,42,46
90314,36061012800,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,946,0.13849752,0.034830745,0.29466784,0.053308975,Very High,High,Very High,Very High,96,65,98,98,Very High,Moderate,Very High,Very High,94,46,98,97,Very High,Moderate,Very High,Very High,90,44,99,97
90315,36061012800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1133,0.17273836,0.048863426,0.25877318,0.05441051,Very High,High,Very High,Very High,99,79,94,98,Very High,High,Very High,Very High,97,68,96,98,Very High,High,Very High,Very High,95,64,97,97
90316,36061012900,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,423,0.037783682,0.020473648,0.10322859,0.018368639,High,Moderate,High,High,73,51,66,67,High,Low,High,High,68,26,70,68,Moderate,Low,High,High,58,25,67,62
90317,36061012900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,294,0.047444198,0.011430283,0.10630052,0.018831883,High,Moderate,High,High,76,42,67,67,High,Very Low,High,High,72,17,71,68,High,Very Low,High,High,63,17,68,62
90318,36061013000,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,779,0.13512993,0.024807271,0.25525507,0.047283567,Very High,Moderate,Very High,Very High,96,55,94,94,Very High,Low,Very High,Very High,93,32,96,95,Very High,Low,Very High,Very High,89,31,96,93
90319,36061013000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,467,0.14926635,0.011449789,0.25738111,0.047672525,Very High,Moderate,Very High,Very High,97,42,94,95,Very High,Very Low,Very High,Very High,95,17,96,95,Very High,Very Low,Very High,Very High,92,17,96,93
90320,36061013100,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,68,0.052633796,0.002874388,0.26011729,0.036395211,High,Low,Very High,Very High,78,34,95,86,High,Very Low,Very High,Very High,74,12,96,86,High,Very Low,Very High,Very High,65,12,97,81
90321,36061013100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,157,0.029318543,0.027813282,0.22193737,0.032028146,High,Moderate,Very High,Very High,69,58,89,82,High,Low,Very High,Very High,64,36,92,81,Moderate,Low,Very High,High,55,35,92,76
90322,36061013200,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1068,0.12408857,0.03728411,0.13900995,0.033862799,Very High,High,High,Very High,94,68,73,83,Very High,Moderate,High,Very High,92,50,77,83,Very High,Moderate,High,High,87,48,74,78
90323,36061013200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1791,0.1727349,0.039398368,0.27170974,0.054908447,Very High,High,Very High,Very High,99,70,96,98,Very High,Moderate,Very High,Very High,97,53,97,98,Very High,Moderate,Very High,Very High,95,51,98,98
90324,36061013300,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,308,0.027079836,-0.011689925,-0.00750626,0.00087643,High,Low,Moderate,Moderate,68,24,43,46,High,Very Low,Moderate,Moderate,63,7,52,50,Moderate,Very Low,Moderate,Moderate,54,6,50,48
90325,36061013300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,185,0.045057699,-0.002169038,0.13012837,0.019893894,High,Low,High,High,75,30,72,69,High,Very Low,High,High,71,10,75,69,High,Very Low,High,High,62,10,72,63
90326,36061013400,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1314,0.15864362,0.008818949,0.26559228,0.049384851,Very High,Low,Very High,Very High,98,39,95,96,Very High,Very Low,Very High,Very High,95,15,97,96,Very High,Very Low,Very High,Very High,93,15,97,94
90327,36061013400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1802,0.18967384,0.031665638,0.21179768,0.048986237,Very High,High,Very High,Very High,100,62,88,96,Very High,Moderate,Very High,Very High,99,41,90,96,Very High,Low,Very High,Very High,97,40,90,94
90328,36061013500,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,952,0.031013761,0.029808983,-0.061656456,-0.000574506,High,Moderate,Low,Moderate,70,60,33,44,High,Low,Moderate,Moderate,65,39,43,48,Moderate,Low,Moderate,Moderate,56,38,42,47
90329,36061013500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,568,0.019435894,0.051643007,-0.081381917,-0.001826731,High,Very High,Low,Moderate,65,82,30,43,Moderate,High,Moderate,Moderate,60,72,41,47,Moderate,High,Low,Moderate,51,68,40,45
90330,36061013600,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,2319,0.14027973,0.027863646,0.23338376,0.045632914,Very High,Moderate,Very High,Very High,96,58,91,93,Very High,Low,Very High,Very High,94,36,93,94,Very High,Low,Very High,Very High,90,35,94,91
90331,36061013600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,2165,0.19307271,0.045234699,0.24618217,0.054807223,Very High,High,Very High,Very High,100,76,93,98,Very High,High,Very High,Very High,99,62,95,98,Very High,Moderate,Very High,Very High,98,59,95,97
90332,36061013700,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,603,0.062842853,0.010883701,0.19747324,0.031086095,Very High,Moderate,Very High,Very High,81,41,85,81,High,Very Low,Very High,Very High,79,16,88,81,High,Very Low,Very High,High,70,16,87,75
90333,36061013700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,732,0.07435637,0.018186959,0.16180436,0.028985221,Very High,Moderate,High,High,84,48,78,78,Very High,Low,Very High,High,83,23,81,79,High,Low,High,High,74,23,79,73
90334,36061013800,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1172,0.15727259,0.016417719,0.23091675,0.046006564,Very High,Moderate,Very High,Very High,98,46,91,94,Very High,Low,Very High,Very High,95,21,93,94,Very High,Low,Very High,Very High,93,21,94,91
90335,36061013800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1322,0.19920772,0.045492727,0.34277228,0.066753335,Very High,High,Very High,Very High,100,76,100,100,Very High,High,Very High,Very High,100,63,100,100,Very High,Moderate,Very High,Very High,99,59,100,100
90336,36061013900,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,292,0.06286478,-0.014239529,0.27361116,0.037275594,Very High,Low,Very High,Very High,81,22,96,87,High,Very Low,Very High,Very High,79,7,97,87,High,Very Low,Very High,Very High,70,6,98,82
90337,36061013900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,496,0.067721367,0.041335478,0.27937388,0.044396635,Very High,High,Very High,Very High,83,72,97,93,Very High,Moderate,Very High,Very High,81,56,97,93,High,Moderate,Very High,Very High,72,53,98,90
90338,36061014000,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1480,0.13873062,0.050841894,0.27741656,0.053030856,Very High,Very High,Very High,Very High,96,81,97,97,Very High,High,Very High,Very High,94,71,97,97,Very High,High,Very High,Very High,90,67,98,96
90339,36061014000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1322,0.17611161,0.050186217,0.33405194,0.063684545,Very High,High,Very High,Very High,99,80,100,100,Very High,High,Very High,Very High,97,70,100,100,Very High,High,Very High,Very High,95,66,100,100
90340,36061014200,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,992,0.14044628,0.003118247,0.14743257,0.033015948,Very High,Low,High,Very High,96,35,75,83,Very High,Very Low,High,Very High,94,12,79,82,Very High,Very Low,High,High,90,12,76,77
90341,36061014200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,698,0.15557387,0.043962929,0.27299076,0.053645972,Very High,High,Very High,Very High,98,75,96,98,Very High,Moderate,Very High,Very High,95,60,97,97,Very High,Moderate,Very High,Very High,93,57,98,97
90342,36061014401,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,797,0.14154045,0.029314283,0.25637159,0.048601791,Very High,Moderate,Very High,Very High,96,60,94,95,Very High,Low,Very High,Very High,94,38,96,95,Very High,Low,Very High,Very High,90,37,96,94
90343,36061014401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,735,0.21779041,0.050819367,0.20552203,0.053402431,Very High,Very High,Very High,Very High,100,81,87,98,Very High,High,Very High,Very High,100,71,89,97,Very High,High,Very High,Very High,100,67,89,97
90344,36061014402,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1044,0.12699236,0.037218772,0.2805329,0.050646208,Very High,High,Very High,Very High,95,68,97,96,Very High,Moderate,Very High,Very High,93,50,98,96,Very High,Moderate,Very High,Very High,88,48,98,95
90345,36061014402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1061,0.19363615,0.053044494,0.24523889,0.055590749,Very High,Very High,Very High,Very High,100,83,93,98,Very High,High,Very High,Very High,99,74,95,98,Very High,High,Very High,Very High,98,70,95,98
90346,36061014500,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,698,0.083363362,0.009932617,0.29952368,0.045129374,Very High,Moderate,Very High,Very High,87,41,98,93,Very High,Very Low,Very High,Very High,85,16,99,93,High,Very Low,Very High,Very High,77,16,99,91
90347,36061014500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,611,0.11308181,0.042255562,0.20571001,0.040936962,Very High,High,Very High,Very High,93,73,87,90,Very High,Moderate,Very High,Very High,91,57,89,90,Very High,Moderate,Very High,Very High,85,54,89,87
90348,36061014601,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,397,0.1513475,0.012225663,0.2171753,0.043306328,Very High,Moderate,Very High,Very High,97,43,89,92,Very High,Very Low,Very High,Very High,95,18,91,92,Very High,Very Low,Very High,Very High,92,18,91,89
90349,36061014601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,324,0.16755584,0.048680887,0.26782161,0.054871116,Very High,High,Very High,Very High,99,79,96,98,Very High,High,Very High,Very High,96,68,97,98,Very High,High,Very High,Very High,94,64,97,98
90350,36061014602,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,606,0.13681929,0.011537157,0.28836104,0.049910933,Very High,Moderate,Very High,Very High,96,42,97,96,Very High,Very Low,Very High,Very High,94,17,98,96,Very High,Very Low,Very High,Very High,89,17,99,95
90351,36061014602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,950,0.15688415,0.038328975,0.25349501,0.050922584,Very High,High,Very High,Very High,98,69,94,96,Very High,Moderate,Very High,Very High,95,52,96,96,Very High,Moderate,Very High,Very High,93,49,96,95
90352,36061014700,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,289,0.093576811,0.00416428,0.17746259,0.031440236,Very High,Low,Very High,Very High,89,35,81,81,Very High,Very Low,Very High,Very High,88,13,84,81,High,Very Low,Very High,High,80,13,82,75
90353,36061014700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,574,0.11051285,0.030885121,0.31886157,0.052610759,Very High,High,Very High,Very High,92,61,99,97,Very High,Low,Very High,Very High,91,40,99,97,Very High,Low,Very High,Very High,84,39,100,96
90354,36061014801,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,510,0.13748784,0.013606722,0.31485128,0.053287786,Very High,Moderate,Very High,Very High,96,44,99,98,Very High,Very Low,Very High,Very High,94,19,99,97,Very High,Very Low,Very High,Very High,89,19,100,97
90355,36061014801,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,622,0.15656437,0.053936128,0.26641473,0.054051414,Very High,Very High,Very High,Very High,98,84,95,98,Very High,High,Very High,Very High,95,75,97,98,Very High,High,Very High,Very High,93,71,97,97
90356,36061014802,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1297,0.11269882,0.040690705,0.24515286,0.04531816,Very High,High,Very High,Very High,93,71,93,93,Very High,Moderate,Very High,Very High,91,55,95,93,Very High,Moderate,Very High,Very High,85,52,95,91
90357,36061014802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1205,0.18703823,0.037837874,0.26451862,0.055486865,Very High,High,Very High,Very High,99,69,95,98,Very High,Moderate,Very High,Very High,99,51,97,98,Very High,Moderate,Very High,Very High,97,48,97,98
90358,36061014900,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,563,0.11632267,-0.002516058,0.21227822,0.037295654,Very High,Low,Very High,Very High,93,30,88,87,Very High,Very Low,Very High,Very High,91,10,90,87,Very High,Very Low,Very High,Very High,85,10,90,82
90359,36061014900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,582,0.16113649,0.026074298,0.28418958,0.053660724,Very High,Moderate,Very High,Very High,98,56,97,98,Very High,Low,Very High,Very High,96,33,98,97,Very High,Low,Very High,Very High,94,33,99,97
90360,36061015001,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,450,0.13047147,0.041067101,0.31266424,0.055179518,Very High,High,Very High,Very High,95,72,99,98,Very High,Moderate,Very High,Very High,93,56,99,98,Very High,Moderate,Very High,Very High,88,53,100,98
90361,36061015001,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,479,0.17640133,0.043951619,0.13375512,0.039744209,Very High,High,High,Very High,99,75,72,89,Very High,Moderate,High,Very High,97,60,76,89,Very High,Moderate,High,Very High,96,57,73,85
90362,36061015002,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1210,0.11062838,0.0558067,0.20885751,0.04247392,Very High,Very High,Very High,Very High,92,85,87,91,Very High,High,Very High,Very High,91,78,90,92,Very High,High,Very High,Very High,84,74,89,88
90363,36061015002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,958,0.16321275,0.040644977,0.22147465,0.0481424,Very High,High,Very High,Very High,98,71,89,95,Very High,Moderate,Very High,Very High,96,55,92,95,Very High,Moderate,Very High,Very High,94,52,92,93
90364,36061015100,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1832,0.089416541,0.021204552,-0.019367646,0.00988792,Very High,Moderate,Moderate,Moderate,88,51,41,57,Very High,Low,Moderate,Moderate,87,26,50,59,High,Low,Moderate,Moderate,79,26,48,55
90365,36061015100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1161,0.14317718,0.056667153,-0.073980853,0.013249422,Very High,Very High,Low,High,97,86,31,61,Very High,High,Moderate,High,94,79,42,63,Very High,High,Moderate,Moderate,90,75,41,58
90366,36061015200,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1183,0.059828758,0.059307169,-0.096002311,0.001753026,High,Very High,Low,Moderate,80,88,28,47,High,Very High,Low,Moderate,77,83,39,51,High,High,Low,Moderate,68,78,38,49
90367,36061015200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1345,0.16111787,0.069090359,0.017371342,0.027185613,Very High,Very High,Moderate,High,98,94,48,77,Very High,Very High,Moderate,High,96,92,56,76,Very High,Very High,Moderate,High,94,88,53,70
90368,36061015300,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1494,0.13840498,0.037237998,0.24653597,0.047953684,Very High,High,Very High,Very High,96,68,93,95,Very High,Moderate,Very High,Very High,94,50,95,95,Very High,Moderate,Very High,Very High,90,48,95,93
90369,36061015300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1747,0.18785457,0.057080671,0.31777835,0.063822612,Very High,Very High,Very High,Very High,100,87,99,100,Very High,High,Very High,Very High,99,80,99,100,Very High,High,Very High,Very High,97,76,100,100
90370,36061015400,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1350,0.056644432,0.017950844,0.14795652,0.025390442,High,Moderate,High,High,79,48,75,75,High,Low,High,High,76,23,79,75,High,Low,High,High,67,23,76,69
90371,36061015400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,2198,0.13981315,0.043254856,0.12015331,0.034042172,Very High,High,High,Very High,96,74,70,84,Very High,Moderate,High,Very High,94,59,73,83,Very High,Moderate,High,High,90,56,70,78
90372,36061015500,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1838,0.13151722,0.067305259,0.2664189,0.052705355,Very High,Very High,Very High,Very High,95,93,95,97,Very High,Very High,Very High,Very High,93,90,97,97,Very High,Very High,Very High,Very High,88,87,97,96
90373,36061015500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1413,0.17416885,0.081386626,0.27716041,0.060169075,Very High,Very High,Very High,Very High,99,98,97,100,Very High,Very High,Very High,Very High,97,99,97,99,Very High,Very High,Very High,Very High,95,97,98,99
90374,36061015601,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,403,0.036506493,0.016371172,0.078154713,0.014873011,High,Moderate,High,High,72,46,61,63,High,Low,High,High,67,21,66,64,Moderate,Low,High,Moderate,58,21,63,59
90375,36061015601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,588,0.12666774,0.028675452,0.12748682,0.031890959,Very High,Moderate,High,Very High,95,59,71,81,Very High,Low,High,Very High,93,37,74,81,Very High,Low,High,High,88,36,72,75
90376,36061015602,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,400,-0.002685917,0.019436317,-0.33026215,-0.03666212,Moderate,Moderate,Very Low,Very Low,53,49,6,12,Moderate,Low,Very Low,Very Low,48,24,15,19,Moderate,Low,Very Low,Very Low,42,24,14,18
90377,36061015602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,464,0.060056821,0.055373684,-0.13633423,-0.003333817,High,Very High,Low,Moderate,80,85,22,41,High,High,Low,Moderate,78,77,33,45,High,High,Low,Moderate,68,73,32,44
90378,36061015700,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1213,0.14385615,0.044517931,0.21094321,0.045188963,Very High,High,Very High,Very High,97,75,88,93,Very High,High,Very High,Very High,94,61,90,93,Very High,Moderate,Very High,Very High,91,58,90,91
90379,36061015700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1884,0.1794939,0.048818234,0.30772233,0.060848881,Very High,High,Very High,Very High,99,79,99,100,Very High,High,Very High,Very High,98,68,99,100,Very High,High,Very High,Very High,96,64,99,100
90380,36061015801,2010,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1168,0.051611248,0.011259314,0.22752263,0.033381257,High,Moderate,Very High,Very High,78,42,90,83,High,Very Low,Very High,Very High,74,17,92,83,High,Very Low,Very High,High,64,16,93,77
